frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,_ws.col.protocol
"1766041621.603167237","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.612226100","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.613966100","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.615436943","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.617013543","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.618347428","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.619655811","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.621158229","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.622625619","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.624083063","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.625552858","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.627102892","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.628594355","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.630089040","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.631457248","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.632851875","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.634181222","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.635414962","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.636617653","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.637870835","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.639285662","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.640688392","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.641955044","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.643209483","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.648077568","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.649368349","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.650881126","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.652096292","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.654319049","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.655555276","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.657102324","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.658304060","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.663319242","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.667524844","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.672335761","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.676365375","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.677597587","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.686158913","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.687638832","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.691041699","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.703070618","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.706068547",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.707492288",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.709385954",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.711003660",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.712735357",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.714206347",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.715657493",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.717309247",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.718906875",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.720511386",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.722121237",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.723807490",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.725467492",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.727094745",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.728648096",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.730147629",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.731659307",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.733034579",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.737351727",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.738758180",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.740380432",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.741935269",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.743340097",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.744727910",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.746073086",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.752056097",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.760249869",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.761653608",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.763198921",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.778566246",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.783799430",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.785329268",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.794022729",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.804659061",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.806034179",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.808119540",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.809677369",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.811143690",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.812830413",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041621.816289230","192.168.1.5","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.817775081","192.168.1.14","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.819721836",,,"fe80::1470:9c3f:9227:1c6c","ff02::fb",,,"5353","5353","MDNS"
"1766041621.821046177","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.823145765","192.168.1.10","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.825331425",,,"fe80::1877:5fb7:298a:8209","ff02::fb",,,"5353","5353","MDNS"
"1766041621.911488787","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.923706080","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.966420056",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041621.979226350","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041621.992333968",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041622.113248334","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041622.431252142",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"59896","443","UDP"
"1766041622.720042874",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","38522","443",,,"TCP"
"1766041623.228054932","192.168.1.18","162.247.243.29",,,"59686","443",,,"TCP"
"1766041623.465635140","192.168.1.18","192.168.1.1",,,,,"55280","53","DNS"
"1766041623.465683375","192.168.1.18","192.168.1.1",,,,,"55280","53","DNS"
"1766041623.650074648",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041623.660069607",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041623.720006965",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041624.512073642",,,"2603:8000:6900:600::70","2606:4700::6810:7432","34974","443",,,"TCP"
"1766041624.673479103","192.168.1.14","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041624.675002401",,,"fe80::1470:9c3f:9227:1c6c","ff02::fb",,,"5353","5353","MDNS"
"1766041624.744078136","192.168.1.18","192.168.1.1",,,,,"54687","53","DNS"
"1766041624.744141032","192.168.1.18","192.168.1.1",,,,,"54687","53","DNS"
"1766041624.943098074",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"59896","443","UDP"
"1766041625.148155940","192.168.1.18","192.168.1.1",,,,,"43192","53","DNS"
"1766041625.148356254","192.168.1.18","192.168.1.1",,,,,"43192","53","DNS"
"1766041625.421773171",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"60136","443","UDP"
"1766041625.499380168",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"60136","443","UDP"
"1766041625.541317424","192.168.1.18","192.168.1.1",,,,,"60024","53","DNS"
"1766041625.541418949","192.168.1.18","192.168.1.1",,,,,"60024","53","DNS"
"1766041625.653761249",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"60136","443","UDP"
"1766041625.731319304",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"40382","443","UDP"
"1766041625.747994596",,,"2607:f8b0:4007:80e::2004","2603:8000:6900:600::70",,,"443","40382","UDP"
"1766041625.748345361",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"60136","443","UDP"
"1766041626.044075426",,,"2603:8000:6900:600::70","2a06:98c1:310b::ac40:9bd1","36200","443",,,"TCP"
"1766041626.462591492",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"59896","443","UDP"
"1766041626.720389923",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041626.732098328",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041626.876032380",,,"2603:8000:6900:600::70","2606:4700:4401::ac40:9034","45808","443",,,"TCP"
"1766041627.029392666","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041627.178278366",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"58648","443","UDP"
"1766041627.219601540",,,"2607:f8b0:4007:80e::2004","2603:8000:6900:600::70",,,"443","58648","UDP"
"1766041627.548082851",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041628.092093242","192.168.1.18","162.247.243.29",,,"52518","443",,,"TCP"
"1766041628.092196571",,,"2603:8000:6900:600::70","2a06:98c1:3107::6812:2715","58100","443",,,"TCP"
"1766041628.348044105",,,,,,,,,"ARP"
"1766041628.348185702","192.168.1.18","162.247.243.29",,,"52530","443",,,"TCP"
"1766041628.413794105","192.168.1.18","192.168.1.1",,,,,"55688","53","DNS"
"1766041628.413934161","192.168.1.18","192.168.1.1",,,,,"55688","53","DNS"
"1766041628.468426826",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34512","53","DNS"
"1766041628.468527680",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34512","53","DNS"
"1766041629.371973471",,,,,,,,,"ARP"
"1766041629.465159876","192.168.1.18","192.168.1.1",,,,,"55996","53","DNS"
"1766041629.465233285","192.168.1.18","192.168.1.1",,,,,"55996","53","DNS"
"1766041629.690760782",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041629.704048543",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041629.748248301",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46394","53","DNS"
"1766041629.748348651",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46394","53","DNS"
"1766041630.153490686",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60852","53","DNS"
"1766041630.153564774",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60852","53","DNS"
"1766041630.332147201",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041630.395977394",,,,,,,,,"ARP"
"1766041630.544204066",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35429","53","DNS"
"1766041630.544283414",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35429","53","DNS"
"1766041630.746234682","192.168.1.18","192.168.1.1",,,,,"44991","53","DNS"
"1766041630.746275713","192.168.1.18","192.168.1.1",,,,,"44991","53","DNS"
"1766041631.149079264","192.168.1.18","192.168.1.1",,,,,"38770","53","DNS"
"1766041631.149153498","192.168.1.18","192.168.1.1",,,,,"38770","53","DNS"
"1766041631.336597356",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39384","443",,,"TCP"
"1766041631.338483766","192.168.1.18","192.168.1.1",,,,,"49450","53","DNS"
"1766041631.338537908","192.168.1.18","192.168.1.1",,,,,"49450","53","DNS"
"1766041631.430927228",,,"fe80::5607:7dff:fe40:f9bd","ff02::1:ff00:70",,,,,"ICMPv6"
"1766041631.431012832",,,"2603:8000:6900:600::70","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041631.469940978",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43088","53","DNS"
"1766041631.470034797",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43088","53","DNS"
"1766041631.542735678",,,,,,,,,"ARP"
"1766041631.638222952",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39386","443",,,"TCP"
"1766041631.842309517","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.843646857","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.844864427","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.846565638","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.847922354","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.851543452","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.852789908","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.853996787","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.855401480","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.856778116","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.858209506","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.859591918","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.861058614","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.864474402","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.865881685","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.867218125","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.868487982","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.869736453","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.874064122","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.875145781","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.876296737","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.877524627","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.878705595","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.879890389","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.881050965","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.882222183","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.883310022","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.884384015","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.885588944","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.886747171","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.891000552","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.892149383","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.893268429","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.894415960","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.895506299","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.896703613","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.897918612","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.899120621","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.903351231","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.904713002","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.909342230","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.915874928","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041631.917229944",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.918729221",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.922278685",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.923920299",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.925515615",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.927166279",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.928576788",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.929970950",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.931548201",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.942301343",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.943840568",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.945418638",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.947012135",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.948560229",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.950161401",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.951611206",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.953084236",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.954448528",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.955748696",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.957008173",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.958419981",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.959748621",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.961056799",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.962432366",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.964009122",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.965153528",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.966518044",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.967803137",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.969129852",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.969945978",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39396","443",,,"TCP"
"1766041631.970412494",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.971782915",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.973034061",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.974373087",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.975634433",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.976899225",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.978216144",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.979592756",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.981005059",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.982515232",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.984146350",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.985480335",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.987164815",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041631.990576844","192.168.1.5","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041632.044588107","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041632.046674780","192.168.1.10","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041632.050531813",,,"fe80::1877:5fb7:298a:8209","ff02::fb",,,"5353","5353","MDNS"
"1766041632.052810910","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041632.159674929","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041632.172139979",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041632.178616874","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041632.185312614",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041632.187393968","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041632.348019428",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39384","443",,,"TCP"
"1766041632.572024567",,,,,,,,,"ARP"
"1766041632.662073396",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041632.668018443",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39386","443",,,"TCP"
"1766041632.672091388",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041632.751499457",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55844","53","DNS"
"1766041632.751558684",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55844","53","DNS"
"1766041632.764093900",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041632.992087866",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39396","443",,,"TCP"
"1766041633.156277067",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"34575","53","DNS"
"1766041633.156401217",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"34575","53","DNS"
"1766041633.372074450",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39384","443",,,"TCP"
"1766041633.416203066",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44088","53","DNS"
"1766041633.416267539",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44088","53","DNS"
